"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation","action_year"
266820801,"ASST_NON_FL0432L4D031401_086","FL0432L4D031401","COUNTY OF LEE","FL","2019-05-16","2019-05-16191360033214",-1370.14,2019
266820803,"ASST_NON_FL0432L4D031603_086","FL0432L4D031603","COUNTY OF LEE","FL","2019-05-16","2019-05-16191360034018",-4207.05,2019
266820833,"ASST_NON_FL0441L4H201605_086","FL0441L4H201605","LAKE COUNTY","FL","2019-05-16","2019-05-16191360036509",-34277.1,2019
266820839,"ASST_NON_FL0442L4D001504_086","FL0442L4D001504","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033620",-121504.73,2019
266820840,"ASST_NON_FL0442L4D001605_086","FL0442L4D001605","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360034126",-60325.34,2019
266820852,"ASST_NON_FL0443L4D001504_086","FL0443L4D001504","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033608",-87146.71,2019
266820853,"ASST_NON_FL0443L4D001605_086","FL0443L4D001605","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360034132",-55600.76,2019
266821427,"ASST_NON_FL0463L4D001402_086","FL0463L4D001402","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033237",-57561,2019
266821428,"ASST_NON_FL0463L4D001503_086","FL0463L4D001503","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033805",-27724,2019
266822843,"ASST_NON_FL0482L4D001300_086","FL0482L4D001300","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033209",-280647,2019
266822854,"ASST_NON_FL0484L4D001401_086","FL0484L4D001401","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033301",-115095,2019
266822855,"ASST_NON_FL0484L4D001502_086","FL0484L4D001502","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033789",-71706,2019
266822928,"ASST_NON_FL0492L4D001401_086","FL0492L4D001401","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033331",-10344,2019
266822929,"ASST_NON_FL0492L4D001502_086","FL0492L4D001502","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033783",-20301.22,2019
266822946,"ASST_NON_FL0495L4D001401_086","FL0495L4D001401","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033271",-166212,2019
266822947,"ASST_NON_FL0495L4D001502_086","FL0495L4D001502","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033777",-131131,2019
266822955,"ASST_NON_FL0498L4D011401_086","FL0498L4D011401","BROWARD, COUNTY OF","FL","2019-05-16","2019-05-16191360033313",-6677.38,2019
266823500,"ASST_NON_FL0532L4D001400_086","FL0532L4D001400","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033386",-436039,2019
266823501,"ASST_NON_FL0532L4D001501_086","FL0532L4D001501","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033795",-286404,2019
266823506,"ASST_NON_FL0534L4D011602_086","FL0534L4D011602","BROWARD, COUNTY OF","FL","2019-05-16","2019-05-16191360034001",-120856,2019
266823537,"ASST_NON_FL0539L4D051501_086","FL0539L4D051501","YWCA OF PALM BEACH COUNTY, INC.","FL","2019-05-16","2019-05-16191360033534",-14713.79,2019
266824053,"ASST_NON_FL0559L4H051601_086","FL0559L4H051601","BRIDGEWAY CENTER INC","FL","2019-05-16","2019-05-16191360036503",-54189.31,2019
266824767,"ASST_NON_FL0585L4D001500_086","FL0585L4D001500","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033663",-250411.05,2019
266824771,"ASST_NON_FL0587L4D001500_086","FL0587L4D001500","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033657",-356355.04,2019
266824778,"ASST_NON_FL0588L4D001500_086","FL0588L4D001500","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033528",-300165,2019
266824779,"ASST_NON_FL0588L4D001601_086","FL0588L4D001601","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360034081",-84191,2019
266824782,"ASST_NON_FL0589L4D001601_086","FL0589L4D001601","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360034199",-57144,2019
266824784,"ASST_NON_FL0590L4D001500_086","FL0590L4D001500","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360033601",-38020,2019
266824785,"ASST_NON_FL0590L4D001601_086","FL0590L4D001601","MIAMI-DADE COUNTY","FL","2019-05-16","2019-05-16191360034075",-81648,2019
266824794,"ASST_NON_FL0591L4D011500_086","FL0591L4D011500","BROWARD, COUNTY OF","FL","2019-05-16","2019-05-16191360033801",-96456.91,2019
266824813,"ASST_NON_FL0595L4D051500_086","FL0595L4D051500","COUNTY OF PALM BEACH","FL","2019-05-16","2019-05-16191360033651",-14202.99,2019
266824896,"ASST_NON_FL0603L4H021601_086","FL0603L4H021601","CATHOLIC CHARITIES DIOCESE OF SAINT PETERSBURG INC","FL","2019-05-16","2019-05-16191360036497",-11338.51,2019
266825612,"ASST_NON_FL0628L4H081600_086","FL0628L4H081600","MERIDIAN BEHAVIORAL HEALTHCARE, INC.","FL","2019-05-16","2019-05-16191360036682",-0.01,2019
266826365,"ASST_NON_FL0631L4H081600_086","FL0631L4H081600","ALACHUA COUNTY COALITION FOR THE HOMELESS & HUNGRY INC","FL","2019-05-16","2019-05-16191360036491",-9719.03,2019
266822952,"ASST_NON_FL0497L4D011502_086","FL0497L4D011502","BROWARD, COUNTY OF","FL","2019-05-22","2019-05-22191420009543",-0.01,2019
266824781,"ASST_NON_FL0589L4D001500_086","FL0589L4D001500","MIAMI-DADE COUNTY","FL","2019-05-22","2019-05-22191420009537",-129726,2019
266831833,"ASST_NON_FL0757L4D061800_086","FL0757L4D061800","THE SHELTER FOR ABUSED WOMEN & CHILDREN, INC","FL","2019-05-22","2019-05-22191420010027",151118,2019
266831832,"ASST_NON_FL0756L4D051800_086","FL0756L4D051800","COUNTY OF PALM BEACH","FL","2019-05-24","2019-05-24191440008768",164403,2019
266829851,"ASST_NON_FL0713L4H001700_086","FL0713L4H001700","THE SALVATION ARMY","FL","2019-05-29","2019-05-29191490028923",85113,2019
266830893,"ASST_NON_FL0731L4H101800_086","FL0731L4H101800","HUBBARD HOUSE, INC.","FL","2019-05-29","2019-05-29191490028927",496014,2019
266831007,"ASST_NON_FL0739L4H141800_086","FL0739L4H141800","MARION, COUNTY OF (INC)","FL","2019-05-29","2019-05-29191490028931",47368,2019
266824040,"ASST_NON_FL0554L4H041803_086","FL0554L4H041803","THE VOLUSIA/FLAGLER COUNTY COALITION FOR THE HOMELESS, INC.","FL","2019-06-07","2019-06-07191580035883",-58250,2019
266829869,"ASST_NON_FL0718L4H011800_086","FL0718L4H011800","TAMPA HILLSBOROUGH HOMELESS INITIATIVE INC.","FL","2019-06-10","2019-06-10191610013160",240351,2019
266829876,"ASST_NON_FL0719L4H011800_086","FL0719L4H011800","TAMPA HILLSBOROUGH HOMELESS INITIATIVE INC.","FL","2019-06-10","2019-06-10191610013157",342046,2019
266830284,"ASST_NON_FL0720L4H021800_086","FL0720L4H021800","HOMELESS LEADERSHIP ALLIANCE OF PINELLAS, INC","FL","2019-06-10","2019-06-10191610013149",118722,2019
266830303,"ASST_NON_FL0727D4H071800_086","FL0727D4H071800","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-06-10","2019-06-10191610013102",16129,2019
266830363,"ASST_NON_FL0728L4H071800_086","FL0728L4H071800","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-06-10","2019-06-10191610013153",239702,2019
266813704,"ASST_NON_FL0245L4D011607_086","FL0245L4D011607","BROWARD, COUNTY OF","FL","2019-06-13","2019-06-13191640022953",-0.03,2019
266814299,"ASST_NON_FL0258L4D011609_086","FL0258L4D011609","BROWARD, COUNTY OF","FL","2019-06-13","2019-06-13191640022959",-45400,2019
266821440,"ASST_NON_FL0465L4D011604_086","FL0465L4D011604","BROWARD, COUNTY OF","FL","2019-06-13","2019-06-13191640022965",-2150.67,2019
266823517,"ASST_NON_FL0535L4D011602_086","FL0535L4D011602","BROWARD, COUNTY OF","FL","2019-06-13","2019-06-13191640022947",-38588.47,2019
266824030,"ASST_NON_FL0554D4H041803_086","FL0554D4H041803","THE VOLUSIA/FLAGLER COUNTY COALITION FOR THE HOMELESS, INC.","FL","2019-06-13","2019-06-13191640025877",58250,2019
266822101,"ASST_NON_FL0477L4D011603_086","FL0477L4D011603","BROWARD, COUNTY OF","FL","2019-06-21","2019-06-21191720012613",-43448.39,2019
266822957,"ASST_NON_FL0498L4D011603_086","FL0498L4D011603","BROWARD, COUNTY OF","FL","2019-06-21","2019-06-21191720012619",-1023.75,2019
266827115,"ASST_NON_FL0654L4H201600_086","FL0654L4H201600","CATHOLIC CHARITIES DIOCESE OF SAINT PETERSBURG INC","FL","2019-07-03","2019-07-03191840018682",-12.69,2019
266828007,"ASST_NON_FL0680L4H051801_086","FL0680L4H051801","CATHOLIC CHARITIES OF NORTHWEST FLORIDA, INC","FL","2019-07-03","2019-07-03191840018876",37346,2019
266814896,"ASST_NON_FL0262L4D021507_086","FL0262L4D021507","PUNTA GORDA HOUSING AUTHORITY","FL","2019-07-10","2019-07-10191910014322",-864,2019
266824887,"ASST_NON_FL0601L4H001601_086","FL0601L4H001601","JEWISH FAMILY & CHILDREN'S SERVICE OF THE SUNCOAST, INC","FL","2019-07-10","2019-07-10191910017038",-1979.21,2019
266827104,"ASST_NON_FL0650L4H191600_086","FL0650L4H191600","CATHOLIC CHARITIES DIOCESE OF SAINT PETERSBURG INC","FL","2019-07-10","2019-07-10191910017128",-31543.94,2019
266830296,"ASST_NON_FL0726L4H061800_086","FL0726L4H061800","CAPITAL CITY YOUTH SERVICES, INC.","FL","2019-07-18","2019-07-18191990011668",47612,2019
266830904,"ASST_NON_FL0733L4H111800_086","FL0733L4H111800","OPENING DOORS NORTHWEST FLORIDA (NWFL) INC.","FL","2019-07-18","2019-07-18191990011672",53067,2019
266798632,"ASST_NON_FL0036L4H021710_086","FL0036L4H021710","BOLEY CENTERS INC","FL","2019-08-08","2019-08-08192200012950",-71271,2019
266819954,"ASST_NON_FL0384L4H031504_086","FL0384L4H031504","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2019-08-08","2019-08-08192200012747",-12049,2019
266823953,"ASST_NON_FL0548L4H011601_086","FL0548L4H011601","TAMPA HILLSBOROUGH HOMELESS INITIATIVE INC.","FL","2019-08-08","2019-08-08192200012809",-4,2019
266824086,"ASST_NON_FL0561L4H071601_086","FL0561L4H071601","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-08-08","2019-08-08192200012791",-194968.85,2019
266824096,"ASST_NON_FL0562L4H071601_086","FL0562L4H071601","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-08-08","2019-08-08192200012797",-34383.1,2019
266824106,"ASST_NON_FL0563L4H071601_086","FL0563L4H071601","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-08-08","2019-08-08192200012827",-5057.99,2019
266824116,"ASST_NON_FL0564L4H071601_086","FL0564L4H071601","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-08-08","2019-08-08192200012821",-1340.37,2019
266824119,"ASST_NON_FL0565L4H071601_086","FL0565L4H071601","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-08-08","2019-08-08192200012815",-1202.05,2019
266824904,"ASST_NON_FL0605L4H071601_086","FL0605L4H071601","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2019-08-08","2019-08-08192200012803",-116550.21,2019
266825450,"ASST_NON_FL0616L4H031600_086","FL0616L4H031600","WILSON HOUSE INC, THE","FL","2019-08-08","2019-08-08192200012833",-13360.03,2019
266830905,"ASST_NON_FL0734L4H111800_086","FL0734L4H111800","90WORKS, INC.","FL","2019-08-19","2019-08-19192310033915",97515,2019
266831725,"ASST_NON_FL0744L4H201800_086","FL0744L4H201800","MID FLORIDA HOMELESS COALITION, INC.","FL","2019-08-19","2019-08-19192310033914",34244,2019
266831726,"ASST_NON_FL0745L4H201800_086","FL0745L4H201800","UNITED WAY OF CITRUS COUNTY INC","FL","2019-08-19","2019-08-19192310033919",70817,2019
266824030,"ASST_NON_FL0554D4H041803_086","FL0554D4H041803","THE VOLUSIA/FLAGLER COUNTY COALITION FOR THE HOMELESS, INC.","FL","2019-09-18","2019-09-18192610016798",57285,2019
266824030,"ASST_NON_FL0554D4H041803_086","FL0554D4H041803","THE VOLUSIA/FLAGLER COUNTY COALITION FOR THE HOMELESS, INC.","FL","2019-09-18","2019-09-18192610016802",56218,2019
266830295,"ASST_NON_FL0725L4H061800_086","FL0725L4H061800","APALACHEE REGIONAL PLANNING COUNCIL","FL","2019-09-20","2019-09-20192630016704",65997,2019
266830913,"ASST_NON_FL0736D4H121800_086","FL0736D4H121800","SAFETY SHELTER OF ST. JOHNS COUNTY, INC.","FL","2019-09-20","2019-09-20192630016546",5000,2019
266831729,"ASST_NON_FL0746L4D001800_086","FL0746L4D001800","MIAMI-DADE COUNTY","FL","2019-09-23","2019-09-23192660026650",937018,2019
266831736,"ASST_NON_FL0747L4D001800_086","FL0747L4D001800","MIAMI-DADE COUNTY","FL","2019-09-23","2019-09-23192660026659",533963,2019
266831740,"ASST_NON_FL0748L4D001800_086","FL0748L4D001800","MIAMI-DADE COUNTY","FL","2019-09-23","2019-09-23192660026654",390397,2019
266831721,"ASST_NON_FL0740L4H151800_086","FL0740L4H151800","HOMELESS & HUNGER COALITION OF NORTHWEST FLORIDA, INC.","FL","2019-09-24","2019-09-24192670032204",22915,2019
266806515,"ASST_NON_FL0117L4H091710_086","FL0117L4H091710","MARTIN COUNTY","FL","2019-09-27","2019-09-27192700014885",-261.3,2019
266807569,"ASST_NON_FL0135L4H101710_086","FL0135L4H101710","MENTAL HEALTH RESOURCE CENTER INC","FL","2019-10-21","2019-10-21192940392874",-25640,2019
266822089,"ASST_NON_FL0476L4H101603_086","FL0476L4H101603","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2019-10-21","2019-10-21192940391448",-9.75,2019
266823460,"ASST_NON_FL0526L4H101703_086","FL0526L4H101703","CHANGING HOMELESSNESS, INC.","FL","2019-10-21","2019-10-21192940392880",-4771.59,2019
266824248,"ASST_NON_FL0573L4H101601_086","FL0573L4H101601","MENTAL HEALTH RESOURCE CENTER INC","FL","2019-10-21","2019-10-21192940391442",-11528,2019
266827055,"ASST_NON_FL0646L4H181600_086","FL0646L4H181600","UNITED WAY OF SUWANNEE VALLEY, INC.","FL","2019-10-21","2019-10-21192940391436",-38109,2019
266827064,"ASST_NON_FL0647L4H181600_086","FL0647L4H181600","UNITED WAY OF SUWANNEE VALLEY, INC.","FL","2019-10-21","2019-10-21192940391453",-35578,2019
266819394,"ASST_NON_FL0360L4H091708_086","FL0360L4H091708","INDIAN RIVER, COUNTY OF","FL","2019-10-31","2019-10-31193040028399",-6510,2019
266820823,"ASST_NON_FL0440L4H091706_086","FL0440L4H091706","INDIAN RIVER, COUNTY OF","FL","2019-10-31","2019-10-31193040028405",-7620.48,2019
266806610,"ASST_NON_FL0118L4H091609_086","FL0118L4H091609","MARTIN COUNTY","FL","2019-11-07","2019-11-07193110035272",-19.86,2019
266808098,"ASST_NON_FL0147L4H131710_086","FL0147L4H131710","HOUSING FOR HOMELESS, INC.","FL","2019-11-07","2019-11-07193110035372",-2189,2019
266816075,"ASST_NON_FL0302L4H061709_086","FL0302L4H061709","BIG BEND HOMELESS COALITION, INC.","FL","2019-11-07","2019-11-07193110035378",-694,2019
266828016,"ASST_NON_FL0687L4H091700_086","FL0687L4H091700","MARTIN COUNTY","FL","2019-11-07","2019-11-07193110035366",-6763.64,2019
266827318,"ASST_NON_FL0667L4H041600_086","FL0667L4H041600","HALIFAX URBAN MINISTRIES INC","FL","2019-11-20","2019-11-20193240039852",-28295.8,2019
266821435,"ASST_NON_FL0464L4D011604_086","FL0464L4D011604","BROWARD, COUNTY OF","FL","2019-12-06","2019-12-06193400015028",-148415.55,2019
266822953,"ASST_NON_FL0497L4D011603_086","FL0497L4D011603","BROWARD, COUNTY OF","FL","2019-12-06","2019-12-06193400015022",-61291.94,2019
266829842,"ASST_NON_FL0711L4D051700_086","FL0711L4D051700","THE LORDS PLACE, INC.","FL","2019-12-18","2019-12-18193520027254",-61175,2019
266815472,"ASST_NON_FL0281L4D051710_086","FL0281L4D051710","JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, INC., THE","FL","2020-03-16","2020-03-16200760023528",-30984,2020
266796516,"ASST_NON_FL0006L4H001911_086","FL0006L4H001911","SUNCOAST PARTNERSHIP TO END HOMELESSNESS, INC.","FL","2020-03-17","2020-03-17200770020930",74575,2020
266796876,"ASST_NON_FL0011L4H011912_086","FL0011L4H011912","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2020-03-17","2020-03-17200770020934",131730,2020
266797715,"ASST_NON_FL0023L4H011911_086","FL0023L4H011911","TAMPA HOUSING AUTHORITY","FL","2020-03-17","2020-03-17200770020938",350556,2020
266797736,"ASST_NON_FL0027L4H011912_086","FL0027L4H011912","TAMPA HILLSBOROUGH HOMELESS INITIATIVE INC.","FL","2020-03-17","2020-03-17200770020942",238843,2020
266798585,"ASST_NON_FL0030L4H021912_086","FL0030L4H021912","HOMELESS EMERGENCY PROJECT, INC.","FL","2020-03-17","2020-03-17200770020946",96057,2020
266798620,"ASST_NON_FL0035L4H021911_086","FL0035L4H021911","HOMELESS EMERGENCY PROJECT, INC.","FL","2020-03-17","2020-03-17200770020950",52565,2020
266798634,"ASST_NON_FL0036L4H021912_086","FL0036L4H021912","BOLEY CENTERS INC","FL","2020-03-17","2020-03-17200770020954",741322,2020
266798715,"ASST_NON_FL0038L4H021912_086","FL0038L4H021912","BOLEY CENTERS INC","FL","2020-03-17","2020-03-17200770021020",926753,2020
266799898,"ASST_NON_FL0041L4H021912_086","FL0041L4H021912","BOLEY CENTERS INC","FL","2020-03-17","2020-03-17200770021024",299952,2020
266799918,"ASST_NON_FL0043L4H021912_086","FL0043L4H021912","HOMELESS LEADERSHIP ALLIANCE OF PINELLAS, INC","FL","2020-03-17","2020-03-17200770021028",240372,2020
266799946,"ASST_NON_FL0046L4H021912_086","FL0046L4H021912","BROOKWOOD FLORIDA, INC.","FL","2020-03-17","2020-03-17200770021032",79085,2020
266800017,"ASST_NON_FL0048L4H031910_086","FL0048L4H031910","AGENCY FOR COMMUNITY TREATMENT SERVICES, INC","FL","2020-03-17","2020-03-17200770021036",114170,2020
266801555,"ASST_NON_FL0050L4H031910_086","FL0050L4H031910","TALBOT HOUSE MINISTRIES OF LAKELAND, INC.","FL","2020-03-17","2020-03-17200770021040",112175,2020
266801596,"ASST_NON_FL0054L4H031912_086","FL0054L4H031912","HOMELESS COALITION OF POLK COUNTY, INC.","FL","2020-03-17","2020-03-17200770021044",118751,2020
266801741,"ASST_NON_FL0059L4H041908_086","FL0059L4H041908","NEIGHBORHOOD CENTER OF WEST VOLUSIA, INC","FL","2020-03-17","2020-03-17200770021048",145541,2020
266802854,"ASST_NON_FL0064L4H041912_086","FL0064L4H041912","THE VOLUSIA/FLAGLER COUNTY COALITION FOR THE HOMELESS, INC.","FL","2020-03-17","2020-03-17200770021052",199870,2020
266803799,"ASST_NON_FL0086L4H071912_086","FL0086L4H071912","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2020-03-17","2020-03-17200770021056",337565,2020
266804649,"ASST_NON_FL0090L4H071912_086","FL0090L4H071912","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2020-03-17","2020-03-17200770021284",91003,2020
266804666,"ASST_NON_FL0091L4H071912_086","FL0091L4H071912","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2020-03-17","2020-03-17200770021288",154449,2020
266804691,"ASST_NON_FL0093L4H071912_086","FL0093L4H071912","HOMELESS SERVICES NETWORK OF CENTRAL FLORIDA, INC.","FL","2020-03-17","2020-03-17200770021292",58563,2020
266805599,"ASST_NON_FL0106L4H071912_086","FL0106L4H071912","ORANGE COUNTY, FLORIDA","FL","2020-03-17","2020-03-17200770021296",802365,2020
266806464,"ASST_NON_FL0113L4H091907_086","FL0113L4H091907","INDIAN RIVER, COUNTY OF","FL","2020-03-17","2020-03-17200770021300",101964,2020
266806479,"ASST_NON_FL0114L4H091912_086","FL0114L4H091912","INDIAN RIVER, COUNTY OF","FL","2020-03-17","2020-03-17200770021304",80808,2020
266806501,"ASST_NON_FL0116L4H091912_086","FL0116L4H091912","INDIAN RIVER, COUNTY OF","FL","2020-03-17","2020-03-17200770021308",35400,2020
266806517,"ASST_NON_FL0117L4H091912_086","FL0117L4H091912","MARTIN COUNTY","FL","2020-03-17","2020-03-17200770021312",115236,2020
266806613,"ASST_NON_FL0118L4H091912_086","FL0118L4H091912","MARTIN COUNTY","FL","2020-03-17","2020-03-17200770021316",123588,2020
266806628,"ASST_NON_FL0119L4H091912_086","FL0119L4H091912","INDIAN RIVER, COUNTY OF","FL","2020-03-17","2020-03-17200770021320",307968,2020
266807329,"ASST_NON_FL0121L4H101911_086","FL0121L4H101911","CHANGING HOMELESSNESS, INC.","FL","2020-03-17","2020-03-17200770021324",76471,2020
266807359,"ASST_NON_FL0124L4H101912_086","FL0124L4H101912","CHANGING HOMELESSNESS, INC.","FL","2020-03-17","2020-03-17200770021192",65600,2020
266807374,"ASST_NON_FL0125L4H101912_086","FL0125L4H101912","CHANGING HOMELESSNESS, INC.","FL","2020-03-17","2020-03-17200770021196",550020,2020
266807391,"ASST_NON_FL0126L4H101912_086","FL0126L4H101912","I.M. SULZBACHER CENTER FOR THE HOMELESS, INC","FL","2020-03-17","2020-03-17200770021200",267241,2020
266807571,"ASST_NON_FL0135L4H101912_086","FL0135L4H101912","MENTAL HEALTH RESOURCE CENTER INC","FL","2020-03-17","2020-03-17200770021204",254553,2020
266808019,"ASST_NON_FL0141L4H111912_086","FL0141L4H111912","OPENING DOORS NORTHWEST FLORIDA (NWFL) INC.","FL","2020-03-17","2020-03-17200770021208",143974,2020
266808083,"ASST_NON_FL0146L4H131912_086","FL0146L4H131912","211 BREVARD, INC.","FL","2020-03-17","2020-03-17200770021212",71455,2020
266808100,"ASST_NON_FL0147L4H131912_086","FL0147L4H131912","HOUSING FOR HOMELESS, INC.","FL","2020-03-17","2020-03-17200770021216",349278,2020
266808352,"ASST_NON_FL0158L4H181912_086","FL0158L4H181912","UNITED WAY OF SUWANNEE VALLEY, INC.","FL","2020-03-17","2020-03-17200770021220",32146,2020
266808369,"ASST_NON_FL0159L4H181912_086","FL0159L4H181912","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2020-03-17","2020-03-17200770021224",162512,2020
266808867,"ASST_NON_FL0162L4H191912_086","FL0162L4H191912","COALITION FOR THE HOMELESS OF PASCO COUNTY, INC","FL","2020-03-17","2020-03-17200770021228",106554,2020
266808910,"ASST_NON_FL0164L4H201912_086","FL0164L4H201912","MID FLORIDA HOMELESS COALITION, INC.","FL","2020-03-17","2020-03-17200770020957",76999,2020
266809120,"ASST_NON_FL0170L4D001912_086","FL0170L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018608",585473,2020
266809161,"ASST_NON_FL0174L4D001912_086","FL0174L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018612",258820,2020
266809177,"ASST_NON_FL0175L4D001912_086","FL0175L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018616",303276,2020
266809253,"ASST_NON_FL0178L4D001912_086","FL0178L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018620",142782,2020
266809270,"ASST_NON_FL0179L4D001912_086","FL0179L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018624",49916,2020
266809931,"ASST_NON_FL0181L4D001912_086","FL0181L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018628",416322,2020
266809981,"ASST_NON_FL0185L4D001912_086","FL0185L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018879",329148,2020
266810536,"ASST_NON_FL0191L4D001912_086","FL0191L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018883",1088337,2020
266810554,"ASST_NON_FL0192L4D001912_086","FL0192L4D001912","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2020-03-17","2020-03-17200770018887",872440,2020
266810578,"ASST_NON_FL0194L4D001912_086","FL0194L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018891",182698,2020
266810595,"ASST_NON_FL0195L4D001912_086","FL0195L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018895",2810263,2020
266811186,"ASST_NON_FL0202L4D001912_086","FL0202L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018899",187623,2020
266811223,"ASST_NON_FL0205L4D001912_086","FL0205L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018903",488827,2020
266811236,"ASST_NON_FL0206L4D001912_086","FL0206L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018907",380244,2020
266811298,"ASST_NON_FL0209L4D001912_086","FL0209L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018911",165481,2020
266812022,"ASST_NON_FL0218L4D001912_086","FL0218L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018915",855678,2020
266812495,"ASST_NON_FL0222L4D001912_086","FL0222L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018919",151711,2020
266812512,"ASST_NON_FL0223L4D001912_086","FL0223L4D001912","CARRFOUR SUPPORTIVE HOUSING INC","FL","2020-03-17","2020-03-17200770018797",487709,2020
266812559,"ASST_NON_FL0227L4D001912_086","FL0227L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018807",476970,2020
266812636,"ASST_NON_FL0228L4D001912_086","FL0228L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018811",93473,2020
266813247,"ASST_NON_FL0238L4D001912_086","FL0238L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018815",114959,2020
266813260,"ASST_NON_FL0239L4D001912_086","FL0239L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018819",295108,2020
266813695,"ASST_NON_FL0244L4D001912_086","FL0244L4D001912","MIAMI-DADE COUNTY","FL","2020-03-17","2020-03-17200770018823",138128,2020
266813707,"ASST_NON_FL0245L4D011910_086","FL0245L4D011910","BROWARD, COUNTY OF","FL","2020-03-17","2020-03-17200770018827",294641,2020
266813729,"ASST_NON_FL0247L4D011912_086","FL0247L4D011912","VOLUNTEERS OF AMERICA OF FLORIDA INC","FL","2020-03-17","2020-03-17200770018831",424506,2020
266813746,"ASST_NON_FL0248L4D011912_086","FL0248L4D011912","BROWARD, COUNTY OF","FL","2020-03-17","2020-03-17200770018835",1058398,2020
266813763,"ASST_NON_FL0249L4D011912_086","FL0249L4D011912","BROWARD, COUNTY OF","FL","2020-03-17","2020-03-17200770018839",226952,2020
266814221,"ASST_NON_FL0251L4D011912_086","FL0251L4D011912","BROWARD, COUNTY OF","FL","2020-03-17","2020-03-17200770018733",1035154,2020
